CustomerID,Name,City,Age,Income,SignupDate,PurchaseAmount
CUST1704,Rahul Verma,Mumbai,51.0,144477.0,2025-04-25,13886.0
CUST1705,Amit Sharma,Mumbai,42.0,,2024-06-09,37631.0
CUST1706,Karan Mehta,Bangalore,36.0,141820.0,2024-07-20,4998.0
CUST1707,Sneha Gupta,Kolkata,20.0,103360.0,2024-02-19,30456.0
CUST1708,Amit Sharma,Bangalore,65.0,128735.0,2023-06-05,
CUST1709,Vikram Rao,Mumbai,-5.0,95594.0,2025-03-31,36460.0
CUST1710,Amit Sharma,Mumbai,63.0,91729.0,2024-10-31,11469.0
CUST1711,Amit Sharma,Chennai,22.0,88378.0,2023-10-23,27471.0
CUST1712,Anjali Nair,Delhi,62.0,43699.0,2024-04-19,47909.0
CUST1713,Anjali Nair,delhi,56.0,104710.0,2024-01-31,33582.0
CUST1714,Priya Singh,Delhi,-5.0,72340.0,2024-05-23,16505.0
CUST1715,Anjali Nair,Mumbai,47.0,105603.0,2024-10-20,9879.0
CUST1716,Vikram Rao,MUMBAI,68.0,35099.0,2024-08-15,42917.0
CUST1717,Anjali Nair,Kolkata,69.0,45790.0,2023-05-29,26428.0
CUST1718,Karan Mehta,Delhi,37.0,80106.0,2024-11-25,18201.0
CUST1719,Vikram Rao,Bangalore,40.0,141381.0,2024-10-04,24350.0
CUST1720,Pooja Iyer,Delhi,63.0,44771.0,2023-08-30,47446.0
CUST1721,Amit Sharma,Mumbai,48.0,60513.0,2025-05-03,5053.0
CUST1722,Priya Singh,Delhi,30.0,40539.0,2024-09-03,45355.0
CUST1723,Priya Singh,Delhi,50.0,60566.0,2024-12-21,8279.0
CUST1724,Rahul Verma,Kolkata,38.0,35179.0,2024-06-10,36829.0
CUST1725,Pooja Iyer,Mumbai,52.0,72862.0,2025-05-11,-100.0
CUST1726,Karan Mehta,Mumbai,21.0,86800.0,2024-01-11,
CUST1727,Anjali Nair,,65.0,133061.0,2024-09-17,26363.0
CUST1728,Amit Sharma,Chennai,34.0,98784.0,2023-12-09,47377.0
CUST1729,Anjali Nair,Delhi,,60748.0,2023-07-24,28865.0
CUST1730,Vikram Rao,Chennai,57.0,24216.0,2023-07-18,7632.0
CUST1731,Karan Mehta,delhi,27.0,134856.0,2025-04-06,40220.0
CUST1732,Vikram Rao,Kolkata,32.0,73258.0,2023-12-24,7204.0
CUST1733,Sneha Gupta,Chennai,44.0,117300.0,2023-09-02,29844.0
CUST1734,Amit Sharma,Bangalore,,119815.0,2025-01-31,
CUST1735,Anjali Nair,MUMBAI,23.0,29267.0,2025-03-08,20900.0
CUST1736,Rahul Verma,Kolkata,56.0,95143.0,2024-09-26,36123.0
CUST1737,Sneha Gupta,Mumbai,48.0,83989.0,2024-11-26,24182.0
CUST1738,Vikram Rao,Chennai,42.0,,2024-09-20,16972.0
CUST1739,Anjali Nair,MUMBAI,44.0,56977.0,2023-09-21,7995.0
CUST1740,Karan Mehta,Mumbai,59.0,80278.0,2024-06-24,31474.0
CUST1741,Priya Singh,Delhi,61.0,45720.0,2024-04-14,17467.0
CUST1742,Pooja Iyer,Delhi,40.0,147788.0,2024-08-27,-100.0
CUST1743,Priya Singh,MUMBAI,,71536.0,2025-01-28,9815.0
CUST1744,Priya Singh,delhi,28.0,86474.0,2024-12-25,31660.0
CUST1745,Vikram Rao,delhi,45.0,22941.0,2024-11-26,26052.0
CUST1746,Anjali Nair,Bangalore,55.0,,2025-04-04,27885.0
CUST1747,Vikram Rao,Chennai,61.0,93425.0,2023-05-07,9570.0
CUST1748,Pooja Iyer,Delhi,150.0,98084.0,2025-01-17,28996.0
CUST1749,Amit Sharma,Chennai,60.0,36136.0,2023-01-13,33046.0
CUST1750,Rahul Verma,Mumbai,33.0,49252.0,2024-01-05,37307.0
CUST1751,Pooja Iyer,Delhi,-5.0,88893.0,2025-02-09,39476.0
CUST1752,Karan Mehta,Kolkata,22.0,120015.0,2023-10-11,
CUST1753,Priya Singh,Bangalore,53.0,110951.0,2023-09-23,27347.0
CUST1754,Amit Sharma,Mumbai,32.0,81953.0,2024-07-01,41512.0
CUST1755,Vikram Rao,Chennai,20.0,120968.0,2023-01-05,28698.0
CUST1756,Rahul Verma,,44.0,57584.0,2024-11-07,7071.0
CUST1757,Amit Sharma,Kolkata,63.0,110416.0,2023-05-12,40734.0
CUST1758,Anjali Nair,delhi,61.0,31410.0,2023-12-30,29595.0
CUST1759,Amit Sharma,Kolkata,,82173.0,2024-08-18,22159.0
CUST1760,Karan Mehta,Kolkata,31.0,124038.0,2024-11-30,18413.0
CUST1761,Sneha Gupta,Kolkata,33.0,149816.0,2024-04-13,46319.0
CUST1762,Anjali Nair,MUMBAI,61.0,119781.0,2024-03-15,25534.0
CUST1763,Priya Singh,delhi,40.0,15888.0,2024-10-28,7225.0
CUST1764,Priya Singh,Delhi,29.0,52862.0,2024-01-31,20984.0
CUST1765,Priya Singh,Delhi,54.0,70710.0,2024-01-27,-100.0
CUST1766,Pooja Iyer,MUMBAI,46.0,91697.0,2023-05-04,25887.0
CUST1767,Anjali Nair,Chennai,47.0,97781.0,2024-09-04,14592.0
CUST1768,Anjali Nair,Kolkata,41.0,126959.0,2025-05-21,48548.0
CUST1769,Vikram Rao,Mumbai,58.0,34126.0,2023-05-11,30140.0
CUST1770,Vikram Rao,Delhi,23.0,65084.0,2024-06-15,10158.0
CUST1771,Karan Mehta,delhi,61.0,51885.0,2024-09-12,26880.0
CUST1772,Vikram Rao,MUMBAI,64.0,21773.0,2024-12-08,37381.0
CUST1773,Vikram Rao,,65.0,135379.0,2024-12-12,30456.0
CUST1774,Karan Mehta,,43.0,119144.0,2025-01-18,14613.0
CUST1775,Karan Mehta,Bangalore,45.0,27647.0,2023-04-27,32081.0
CUST1776,Priya Singh,Chennai,69.0,57787.0,2023-08-02,31583.0
CUST1777,Rahul Verma,Delhi,57.0,133840.0,2024-03-15,29793.0
CUST1778,Priya Singh,Kolkata,18.0,120679.0,2024-02-12,16365.0
CUST1779,Rahul Verma,Delhi,,61859.0,2023-08-08,21724.0
CUST1780,Rahul Verma,Chennai,49.0,142546.0,2023-02-24,32467.0
CUST1781,Priya Singh,Chennai,33.0,126944.0,2023-10-14,46302.0
CUST1782,Anjali Nair,,48.0,34640.0,2023-11-02,1457.0
CUST1783,Vikram Rao,,39.0,42774.0,2025-06-02,20700.0
CUST1784,Sneha Gupta,Bangalore,63.0,110285.0,2023-01-26,14061.0
CUST1785,Vikram Rao,MUMBAI,56.0,70105.0,2024-01-13,2087.0
CUST1786,Karan Mehta,,55.0,63409.0,2024-04-11,
CUST1787,Vikram Rao,,23.0,30514.0,2024-02-10,31125.0
CUST1788,Sneha Gupta,delhi,57.0,140000.0,2025-06-14,
CUST1789,Vikram Rao,delhi,51.0,117293.0,2024-12-17,41199.0
CUST1790,Rahul Verma,Mumbai,39.0,,2023-02-13,9956.0
CUST1791,Rahul Verma,delhi,,99504.0,2023-11-28,2114.0
CUST1792,Priya Singh,Mumbai,68.0,103826.0,2024-12-11,2122.0
CUST1793,Pooja Iyer,Kolkata,48.0,75206.0,2025-04-07,30122.0
CUST1794,Rahul Verma,Mumbai,68.0,108487.0,2023-04-01,15069.0
CUST1795,Karan Mehta,Mumbai,61.0,56992.0,2023-02-11,33924.0
CUST1796,Priya Singh,Chennai,26.0,53510.0,2023-08-07,10715.0
CUST1797,Pooja Iyer,Bangalore,20.0,60152.0,2023-11-15,16347.0
CUST1798,Priya Singh,Mumbai,45.0,,2023-04-15,
CUST1799,Anjali Nair,Kolkata,21.0,51160.0,2023-05-22,38250.0
CUST1008,Amit Sharma,MUMBAI,66.0,16520.0,2024-05-12,13065.0
CUST1510,Amit Sharma,Chennai,54.0,145808.0,2025-05-02,25224.0
CUST1175,Amit Sharma,Chennai,40.0,58287.0,2024-11-10,
CUST1735,Anjali Nair,MUMBAI,23.0,29267.0,2025-03-08,20900.0
CUST1242,Amit Sharma,MUMBAI,18.0,99080.0,2024-01-14,49147.0
CUST1764,Priya Singh,Delhi,29.0,52862.0,2024-01-31,20984.0
CUST1540,Vikram Rao,delhi,41.0,32673.0,2025-04-22,1057.0
CUST1430,Anjali Nair,,64.0,35876.0,2024-10-17,11094.0
CUST1084,Amit Sharma,Mumbai,51.0,69082.0,2023-12-03,27260.0
CUST1642,Rahul Verma,Delhi,50.0,113900.0,2023-03-24,3303.0
CUST1255,Karan Mehta,Bangalore,59.0,,2024-06-14,21086.0
CUST1111,Rahul Verma,MUMBAI,36.0,115855.0,2024-06-23,24986.0
CUST1289,Amit Sharma,Mumbai,18.0,54947.0,2024-08-03,43218.0
CUST1349,Rahul Verma,Chennai,53.0,146016.0,2023-03-18,26923.0
CUST1703,Pooja Iyer,Bangalore,37.0,,2023-09-09,35114.0
CUST1521,Amit Sharma,Kolkata,49.0,51169.0,2025-01-04,47192.0
CUST1437,Vikram Rao,Mumbai,32.0,74761.0,2024-08-08,
CUST1565,Vikram Rao,Kolkata,44.0,15169.0,2024-12-24,2399.0
CUST1224,Amit Sharma,delhi,60.0,40483.0,2023-05-06,29562.0
CUST1371,Sneha Gupta,Bangalore,69.0,80971.0,2024-09-06,29391.0
CUST1301,Rahul Verma,Kolkata,,46286.0,2024-02-04,31209.0
CUST1537,Karan Mehta,Delhi,,122264.0,2024-01-08,23472.0
CUST1341,Pooja Iyer,,67.0,49484.0,2025-05-07,3729.0
CUST1135,Amit Sharma,delhi,18.0,70262.0,2023-09-20,31967.0
CUST1708,Amit Sharma,Bangalore,65.0,128735.0,2023-06-05,
CUST1047,Karan Mehta,Delhi,64.0,113272.0,2023-09-11,
CUST1666,Vikram Rao,Delhi,,70723.0,2024-12-21,42754.0
CUST1060,Karan Mehta,Mumbai,,38228.0,2024-02-10,35337.0
CUST1741,Priya Singh,Delhi,61.0,45720.0,2024-04-14,17467.0
CUST1117,Pooja Iyer,MUMBAI,63.0,96282.0,2023-08-26,43618.0
CUST1329,Karan Mehta,Chennai,25.0,,2025-01-28,24467.0
CUST1396,Priya Singh,Kolkata,55.0,72975.0,2024-06-07,33085.0
CUST1019,Anjali Nair,Kolkata,41.0,116998.0,2023-02-05,37577.0
CUST1558,Priya Singh,Kolkata,63.0,52789.0,2024-10-07,18136.0
CUST1081,Sneha Gupta,Delhi,-5.0,28350.0,2024-11-26,28919.0
CUST1073,Pooja Iyer,MUMBAI,20.0,100583.0,2024-06-02,20266.0
CUST1641,Karan Mehta,,48.0,69222.0,2024-04-08,18667.0
CUST1676,Rahul Verma,Delhi,37.0,105938.0,2023-01-09,49967.0
CUST1731,Karan Mehta,delhi,27.0,134856.0,2025-04-06,40220.0
CUST1756,Rahul Verma,,44.0,57584.0,2024-11-07,7071.0
